lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.069683,-34.900734,-69.85,-74.45,-68.15,-72.1,-79.25,-67.35
-8.06967,-34.898144,-48,-64,-60.6,-59.7,-62.6,-54.55
-8.069669,-34.898209,-49.8,-60.15,-64.45,-55.25,-59.3,-49.6
-8.06966,-34.894741,-44.6,-70.45,-69.45,-57.9,-60.95,-48.6
-8.06966,-34.890625,-59.9666666666667,-72.8,-63.2666666666667,-58.5333333333333,-46.9333333333333,-48.3666666666667
-8.069659,-34.894741,-51.0333333333333,-68.8666666666667,-66.8666666666667,-67.2666666666667,-53.8333333333333,-43.9
-8.069654,-34.895889,-36.65,-67.1,-63.6,-52.3,-61.75,-63.45
-8.069654,-34.894745,-45.5,-66.9333333333333,-63.6333333333333,-53.2666666666667,-53.5333333333333,-50.2
-8.069653,-34.898254,-47.1666666666667,-58.0666666666667,-62.3333333333333,-55.2,-62.4,-47.7333333333333
-8.069653,-34.898186,-47.9333333333333,-57.5666666666667,-59.3666666666667,-58.6333333333333,-61.7333333333333,-48.2666666666667
-8.069648,-34.894848,-57.25,-67.05,-67.65,-64.2,-56.65,-47.8
-8.069646,-34.890701,-52.1333333333333,-75.9666666666667,-63.3666666666667,-61.5,-57.9,-63.8333333333333
-8.069644,-34.896408,-52.8666666666667,-43.3,-57.2666666666667,-32.4666666666667,-61.7,-64.4666666666667
-8.069633,-34.898296,-50.2333333333333,-65.0666666666667,-62.6666666666667,-57.6333333333333,-61.8666666666667,-47.4666666666667
-8.069633,-34.898239,-45.6333333333333,-60.7666666666667,-60.8666666666667,-57.1,-62.6,-43.7
-8.06963,-34.890667,-51.4666666666667,-74.4,-58.1333333333333,-56.3,-50.1,-55.6
-8.069628,-34.894806,-45.75,-63.35,-64.25,-59.1,-49.5,-49.6
-8.069619,-34.894821,-47.9333333333333,-66.8666666666667,-67.4333333333333,-63.3333333333333,-50.5333333333333,-56.5333333333333
-8.069617,-34.894829,-50.3903225806452,-67.9709677419355,-67.4161290322581,-60.5032258064516,-54.5903225806452,-55.4161290322581
-8.069616,-34.89484,-45.9,-71.5125,-64.0875,-56.55,-56.5375,-54.775
-8.069616,-34.894836,-45.9,-68.3333333333333,-66.6,-64.3333333333333,-52.6,-54.1
-8.069616,-34.894833,-48.94,-71.86,-65.44,-60.78,-59.1,-57.4
-8.069612,-34.898342,-46.6666666666667,-62.0333333333333,-63.0333333333333,-57.8,-62,-45.6666666666667
-8.069611,-34.894859,-49,-74.1,-62.1666666666667,-61.7333333333333,-55.3,-50.5333333333333
-8.06961,-34.898304,-41.7333333333333,-64.7333333333333,-65.8333333333333,-60.5,-65.6,-49.7666666666667
-8.06961,-34.89584,-36.6,-65.3,-63.9,-59.55,-61.25,-55.95
-8.069609,-34.89484,-47.7,-73.1666666666667,-61.8,-59.8,-55.0333333333333,-54.8333333333333
-8.069607,-34.894836,-50,-67.4,-64.5,-59.35,-59.35,-45.4
-8.069606,-34.89077,-50.3,-74.1,-63.65,-60.95,-44.05,-54.4
-8.069606,-34.890701,-51.4,-73.8,-65.1,-54.65,-56.05,-57.95
-8.069602,-34.900715,-67.3333333333333,-71.5333333333333,-62.0666666666667,-69.2,-74.9666666666667,-64.2333333333333
-8.069602,-34.889507,-69.5333333333333,-76.9333333333333,-75.1,-60.5333333333333,-52.7333333333333,-77.3333333333333
-8.069601,-34.894882,-54.85,-71.55,-62.9,-60.25,-56.8,-50
-8.069597,-34.897373,-51.1666666666667,-57.0666666666667,-63.6,-52.7333333333333,-67.7666666666667,-43.5666666666667
-8.069596,-34.9007,-71.9,-71.8,-61.8,-71.8666666666667,-75.7666666666667,-64.5333333333333
-8.069596,-34.894943,-48.5333333333333,-69.7333333333333,-64.3666666666667,-62.5666666666667,-64.6666666666667,-50.3333333333333
-8.069588,-34.894917,-42.8,-71.6666666666667,-66.8666666666667,-57.3666666666667,-62.6666666666667,-52.4666666666667
-8.069586,-34.898396,-51.7666666666667,-59.5,-66.1666666666667,-60.4666666666667,-64.6,-50.9333333333333
-8.069586,-34.890732,-51,-79.5333333333333,-62.2333333333333,-58.8,-51.2333333333333,-64.2333333333333
-8.069582,-34.896412,-54.8333333333333,-44.3333333333333,-59,-34.3666666666667,-57.5666666666667,-61.6333333333333
-8.069581,-34.898376,-45.85,-64.3,-66.45,-56.4,-63.3,-51.55
-8.069571,-34.894955,-45.6,-67.4,-61.55,-52.45,-61.65,-54.7
-8.06957,-34.890755,-53.9333333333333,-73.3333333333333,-64.3333333333333,-59.9,-52.3,-59.5666666666667
-8.069568,-34.890842,-53.1333333333333,-76.8666666666667,-68.6666666666667,-59.2,-47.3333333333333,-50.4666666666667
-8.069567,-34.89492,-47.7,-67.1,-59.5,-55.9,-48.3,-59.15
-8.069566,-34.890701,-58,-61.95,-61.8,-46.3,-33.2,-61.45
-8.069566,-34.889488,-70.4,-79.6,-75.3333333333333,-57.8333333333333,-51.9,-76.8666666666666
-8.069557,-34.890774,-53.3,-75.4,-63.25,-57.5,-49.85,-56.75
-8.069555,-34.898464,-43.8,-60.55,-60.8,-59.4,-60.2,-49.8
-8.069555,-34.894932,-54.2666666666667,-73.9,-67.5666666666667,-64,-60.5333333333333,-49.2666666666667
-8.06955,-34.895008,-47.1,-73.1333333333334,-59.2666666666667,-55.1,-55.4,-58.7333333333333
-8.069547,-34.898464,-57.5333333333333,-61.8,-61.7,-55.3333333333333,-62.5666666666667,-47.6333333333333
-8.069537,-34.890816,-52.2333333333333,-78.4666666666667,-68.2,-52.3333333333333,-46.7,-49.6666666666667
-8.069533,-34.896442,-52.5333333333333,-43.8666666666667,-56.5666666666667,-33.0333333333333,-66.1333333333333,-58.4333333333333
-8.06953,-34.895805,-44.4,-60.0333333333333,-64.2333333333333,-50.9666666666667,-57.5666666666667,-56.2333333333333
-8.069528,-34.894989,-50.4333333333333,-74.6333333333333,-59.5333333333333,-57.3666666666667,-51.2,-54.1666666666667
-8.069528,-34.890835,-55.4,-75.0666666666667,-68.6666666666667,-57.2333333333333,-44.4666666666667,-50.2
-8.069527,-34.889515,-66.225,-79.625,-76.975,-59.75,-45.2,-79.55
-8.069521,-34.900684,-64.85,-77.9,-67.4,-73.9,-73.4,-64.1
-8.069521,-34.890854,-61.75,-76,-70.75,-60.65,-48.85,-53.2
-8.069518,-34.898556,-48.5,-58.3,-61.6666666666667,-59.9333333333333,-60.5666666666667,-60.2333333333333
-8.069515,-34.890877,-63.425,-79.025,-71.25,-63.525,-51.85,-56.3
-8.069512,-34.900665,-66.6666666666667,-69.0333333333333,-62.8,-70.7333333333333,-77.1666666666667,-69.9666666666667
-8.069509,-34.890896,-69.2,-77.1,-72.3,-66.55,-57.7,-70.9
-8.069507,-34.898567,-47.1333333333333,-63.2666666666667,-59.7333333333333,-55.1666666666667,-60.4333333333333,-54.3666666666667
-8.069507,-34.89502,-52.4333333333333,-70.9,-62.5666666666667,-64.4333333333333,-61.2,-55.4666666666667
-8.069504,-34.895119,-55.1333333333333,-70,-63.4,-62.6,-60.0666666666667,-51.1
-8.069501,-34.890915,-58.0333333333333,-80.5,-68.7333333333333,-56.8333333333333,-53.3666666666667,-66.8333333333333
-8.069493,-34.890995,-51.7666666666667,-81.9333333333333,-68.6333333333333,-60.3666666666667,-44.3666666666667,-72
-8.069491,-34.895054,-55.4333333333333,-69.2,-56.7666666666667,-63.1666666666667,-54.2333333333333,-60.1
-8.069489,-34.890938,-52.4666666666667,-78.4,-68.9333333333333,-58.2666666666667,-47.3333333333333,-70.5666666666667
-8.069486,-34.895134,-48.35,-71.85,-55.1,-54.9,-53.45,-59.25
-8.069481,-34.889503,-72.0333333333333,-81.1,-75.5,-61.4666666666667,-53.2333333333333,-81.8
-8.069479,-34.895813,-43.35,-71.6,-64.7,-52.8,-58.4,-66.05
-8.069477,-34.898659,-56.9666666666667,-55.3666666666667,-59.4,-60.6333333333333,-58.8333333333333,-49
-8.069475,-34.896446,-51.7,-43.8666666666667,-56.6666666666667,-32.5666666666667,-65,-61.2
-8.069473,-34.897377,-49.5,-53.05,-62.1,-46.05,-70.2,-60.25
-8.069473,-34.890972,-53.525,-78.125,-71.525,-59.475,-46.65,-68.75
-8.069466,-34.895191,-50.5333333333333,-70.2,-60.2,-59.1333333333333,-62.2333333333333,-53.4666666666667
-8.069464,-34.898678,-55.4,-57.75,-60.3,-58.3,-66.1,-44.65
-8.06946,-34.895771,-42.95,-69.8,-59.2,-49.65,-56.55,-60
-8.069458,-34.895111,-52.35,-70.3,-60.95,-61.55,-65.75,-53.55
-8.069456,-34.891071,-49.9666666666667,-82.8,-65.3666666666667,-64.3333333333333,-47.3666666666667,-69.1
-8.069456,-34.889526,-74.1,-80.2333333333333,-73.6,-59.0666666666667,-44.8666666666667,-78.1333333333334
-8.069455,-34.895123,-54.9,-71.1,-54.55,-57.4,-55.15,-52.75
-8.069453,-34.891014,-51.6,-80.7666666666667,-65.2333333333333,-60.2666666666667,-41.7,-75.0666666666667
-8.069441,-34.900639,-70.2,-70.6,-63.8,-72.5333333333333,-77.9,-63.4333333333333
-8.06944,-34.90065,-63.7333333333333,-71.3333333333333,-63.2666666666667,-66.7,-75.4666666666667,-65.7666666666667
-8.069434,-34.898766,-58.5666666666667,-59.8,-58.8333333333333,-53.7,-61.5333333333333,-48.8333333333333
-8.069434,-34.895256,-46.05,-67.7,-68.15,-59.05,-59.5,-55.1
-8.069428,-34.89106,-53.4,-78.4333333333333,-65.1333333333333,-66.7666666666667,-48.5666666666667,-76.3
-8.069423,-34.890705,-63,-65.2666666666667,-62.3333333333333,-48.4,-32.9666666666667,-69.8333333333333
-8.06942,-34.891144,-48.9,-81.9333333333333,-66.8666666666667,-64.8,-51.4,-74.7666666666667
-8.069418,-34.898796,-53.3333333333333,-61.2666666666667,-61.0333333333333,-53.8666666666667,-62.5333333333333,-54.2
-8.069418,-34.895199,-46.2666666666667,-68.8333333333333,-57.8,-56.8333333333333,-53,-55.3
-8.069416,-34.896473,-44.45,-42.65,-58.1,-32.55,-66.5,-61
-8.069409,-34.895199,-54.4,-70.7,-58.8666666666667,-59.1666666666667,-63.3333333333333,-55.8
-8.069407,-34.895309,-48.9333333333333,-67.4333333333333,-64.8,-59.1,-58.9333333333333,-55.9333333333333
-8.069407,-34.895279,-47.9333333333333,-66.7,-58.6,-52.2,-59.4,-57.2
-8.069399,-34.891121,-48.9333333333333,-79.5,-68.6,-64.2333333333333,-49.8,-73.2666666666667
-8.069396,-34.895741,-48.8666666666667,-64.1,-64.2333333333333,-56.1,-55.1333333333333,-70.3333333333333
-8.069393,-34.898869,-53.75,-55.35,-63.35,-53.55,-59.05,-53.15
-8.069393,-34.895782,-50.3666666666667,-57.8333333333333,-64.4,-43.2,-61.7,-63.7333333333333
-8.069393,-34.889519,-70.55,-78.8,-76.125,-60.225,-45.825,-75.35
-8.069386,-34.900616,-64.85,-69.6,-66.6,-69.8,-81.4,-63.05
-8.069386,-34.895351,-50.6666666666667,-67.0333333333333,-62.9666666666667,-54.6666666666667,-64.8666666666667,-56.1666666666667
-8.069386,-34.889538,-70.5666666666667,-78.2333333333333,-74.1333333333333,-59.1333333333333,-45.8,-75.4333333333333
-8.069385,-34.891209,-47.875,-83.7,-72.225,-68.9,-52.1,-77.2
-8.06938,-34.895271,-52.3,-72.35,-53.3,-59.05,-52.3,-56.5
-8.069371,-34.898918,-55.2666666666667,-58.1333333333333,-62.0666666666667,-57.2,-64.8333333333333,-51.4
-8.069368,-34.895348,-52.7666666666667,-65.5,-55.8,-53.7,-53.1333333333333,-57.0333333333333
-8.069365,-34.891186,-47.5666666666667,-83.1,-70.4,-63.4,-56.5,-75.6333333333334
-8.069362,-34.895401,-53.4230769230769,-60.9138461538462,-61.2076923076923,-42.4415384615385,-58.0861538461538,-61.9292307692308
-8.069362,-34.895283,-48.8333333333333,-66.9,-64.3333333333333,-54.7333333333333,-60.7666666666667,-55.3333333333333
-8.069358,-34.895401,-52.95,-59.25,-60.575,-40.55,-57.975,-62.025
-8.069356,-34.896477,-52.15,-45.35,-52.75,-34.7,-62.95,-52.4
-8.069353,-34.897381,-48.975,-54.5,-58.925,-46,-68.6,-48.1
-8.069352,-34.898972,-51.45,-62,-66.85,-53.45,-57.15,-51.55
-8.069349,-34.895409,-55.15,-57.8,-63.85,-39.55,-61.25,-59.55
-8.069346,-34.891273,-49.1333333333333,-83.6666666666667,-73.7666666666667,-65.7333333333333,-51,-73.4333333333333
-8.069342,-34.895348,-49.5,-65.4333333333333,-59.5666666666667,-51.7333333333333,-53.5666666666667,-62.8666666666667
-8.069337,-34.900589,-64.7333333333333,-70.7333333333333,-65.2333333333333,-68.8,-77.3,-74
-8.069335,-34.895428,-53.3,-61.05,-68.75,-42.2,-57.1,-59.2
-8.069332,-34.895405,-53.15,-65.6,-64.8,-52.1,-51.1,-58.3
-8.06933,-34.895725,-47.0666666666667,-65.8333333333333,-69.8,-53.2333333333333,-55.0333333333333,-67.4
-8.069326,-34.891254,-48.5333333333333,-83.3333333333333,-71.5333333333333,-66.9666666666667,-56.2333333333333,-82.1
-8.069324,-34.89904,-45.75,-56.6,-61.9,-60.1,-56.45,-47.9
-8.069318,-34.895748,-51,-62.5,-64.3,-51.05,-55.5,-62.6
-8.069315,-34.895363,-43.9,-64.9,-57.95,-44.7,-65.1,-57.25
-8.069313,-34.889553,-69.75,-83.3,-78,-58.3,-52.1,-78.9
-8.069309,-34.895466,-40.3,-58.6666666666667,-65.4666666666667,-40.2666666666667,-57.2,-59.4
-8.069302,-34.895458,-52.0333333333333,-62.8333333333333,-61.5666666666667,-51.8666666666667,-52.7333333333333,-63.4
-8.069301,-34.891315,-61.2333333333333,-80.0333333333333,-73.2666666666667,-63.7333333333333,-51.3,-73.2666666666667
-8.069293,-34.8965,-55.1333333333333,-51.3333333333333,-50.9333333333333,-34.9666666666667,-58.4666666666667,-49.8333333333333
-8.069289,-34.900589,-71.3333333333333,-69.7333333333333,-68.4666666666667,-72.5,-75.8,-61.7666666666667
-8.069288,-34.888081,-72.7,-77.3333333333333,-78.3333333333333,-69.9333333333333,-56.5333333333333,-74.3333333333333
-8.069285,-34.888077,-75.35,-79.65,-76.75,-71.85,-59.45,-76.5
-8.069284,-34.891315,-50.3666666666667,-81.5333333333333,-73.2333333333333,-68.9666666666667,-53.6333333333333,-76.1666666666667
-8.069283,-34.900566,-66.7666666666667,-69.1,-64.4666666666667,-68.1,-79.8333333333333,-64.0333333333333
-8.069281,-34.890705,-62.3333333333333,-66.7333333333333,-65.2333333333333,-46.9666666666667,-37.1666666666667,-67.3666666666667
-8.06928,-34.888081,-72.5,-80.2666666666667,-74.9,-67.5666666666667,-53.4333333333333,-73.0666666666667
-8.069277,-34.888073,-75.2333333333333,-80.9333333333333,-77.1666666666667,-69.4,-53.9666666666667,-76.8333333333333
-8.069275,-34.895504,-49.0666666666667,-66.8666666666667,-60.9333333333333,-51.9333333333333,-56.8,-67.4
-8.069274,-34.895515,-51.6666666666667,-61,-66.3,-43.7,-58.2,-62.8333333333333
-8.069274,-34.895439,-51.7666666666667,-58.6,-65.2666666666667,-48.2666666666667,-58.6333333333333,-59.1
-8.069266,-34.895721,-46.95,-64.15,-58.55,-48.6,-57.35,-68.8
-8.069265,-34.8992,-49.6,-56,-63.7666666666667,-61.1,-58.7,-46.7
-8.069265,-34.895496,-48.8,-63.4,-55.65,-56.65,-51.85,-57.85
-8.069263,-34.89571,-40.7666666666667,-67.9333333333333,-64.4666666666667,-52.6666666666667,-54.6333333333333,-61.4
-8.06926,-34.888073,-70.1333333333333,-81.9333333333333,-73.8,-70.8666666666667,-57.7666666666667,-85.3
-8.069254,-34.888077,-68.2333333333333,-80.1666666666667,-76.4,-71.1666666666667,-51.7666666666667,-71.5333333333333
-8.06925,-34.895554,-49.1,-61.2,-62.45,-52.8,-59.55,-61.6
-8.069248,-34.891338,-69.1,-77.0333333333333,-73.5,-60.3,-44.5666666666667,-77.2333333333333
-8.069246,-34.888065,-64.8,-77.9,-79.55,-72.2,-57.75,-75.95
-8.069245,-34.888062,-68.1666666666667,-78.8,-74.8833333333333,-69.6666666666667,-54.2666666666667,-75.8833333333333
-8.069243,-34.888069,-70.5666666666667,-77.8,-76.0666666666667,-68.3666666666667,-57.7666666666667,-78.0666666666667
-8.06924,-34.897385,-50.6,-52,-58.95,-42.5,-70.15,-47.35
-8.069237,-34.895519,-50.05,-62.65,-67.2,-49.75,-60.7,-61.35
-8.069237,-34.888077,-72.2,-77.8666666666666,-77.9,-66.6666666666667,-52.6666666666667,-82.2666666666667
-8.069236,-34.89135,-61.875,-78.125,-74.575,-64.85,-44.925,-75.475
-8.069236,-34.889568,-73.275,-80.025,-77.225,-59,-45.825,-80.175
-8.069236,-34.888084,-73.9,-73.3,-74.55,-64.95,-56.1,-69.3
-8.069234,-34.89566,-51.5,-75.5,-63.35,-53.25,-55.5,-60.1
-8.069232,-34.895607,-52.7,-62.225,-63.975,-51.125,-56.225,-62.075
-8.069232,-34.895584,-49.45,-63.9,-62.85,-42.1,-60.5,-57.2
-8.069228,-34.899292,-46.9,-57.2,-66.1333333333333,-61.9666666666667,-59.4,-45.4333333333333
-8.069225,-34.896503,-52.4,-48.7666666666667,-49.5,-34.2666666666667,-59.8666666666667,-52
-8.069224,-34.895569,-52.9,-69.1,-60.9333333333333,-49.3,-53.2333333333333,-57.7333333333333
-8.069223,-34.888103,-70,-77.45,-74.9,-75.95,-54.75,-77.525
-8.06922,-34.889549,-69.8333333333333,-75,-79.2666666666667,-57.9666666666667,-47.1,-78.3
-8.069219,-34.900543,-66.5666666666667,-68.1666666666667,-63.5,-67.1,-75.7,-62.5333333333333
-8.069212,-34.888092,-63.275,-76.3,-73.675,-73.25,-55.375,-76.275
-8.069209,-34.888126,-67,-74.3,-79.35,-68.9,-62.2,-72.65
-8.069201,-34.895741,-50.8666666666667,-72.6666666666667,-65.2,-53.9,-60.3333333333333,-66.7
-8.069201,-34.895596,-49.1333333333333,-62.7333333333333,-67.5333333333333,-47.0333333333333,-64.2666666666667,-60.7333333333333
-8.069194,-34.891335,-65.6,-78.2,-73.6333333333334,-61.4333333333333,-36.1666666666667,-70.9
-8.069192,-34.888149,-69.5,-73.55,-76.75,-66.75,-51.325,-70.65
-8.069192,-34.888119,-64.7666666666667,-78.5666666666667,-76.6,-69.7666666666667,-49.5,-75.9
-8.069187,-34.895657,-51.3333333333333,-68.3666666666667,-71.2333333333333,-55.9,-58.1666666666667,-52.9666666666667
-8.069183,-34.895641,-52.9333333333333,-67.5333333333333,-55.1666666666667,-49.8333333333333,-50.1,-64.8
-8.069181,-34.891357,-67.1666666666667,-79.4666666666667,-75.7333333333333,-63.0666666666667,-36.3,-86.1666666666667
-8.06918,-34.899422,-45.35,-54.95,-63,-63.75,-61.5,-46.1
-8.069179,-34.899422,-52.7,-64.1,-63.7,-61.8666666666667,-61.3,-54.8666666666667
-8.069174,-34.888153,-58.175,-74.925,-74.825,-71.35,-56.75,-72.075
-8.069173,-34.88818,-73.6,-74.7,-75.1666666666667,-69.7,-57.0666666666667,-70.9
-8.069163,-34.896523,-59.8,-49.3333333333333,-46.2666666666667,-37.7666666666667,-51.3666666666667,-46.7666666666667
-8.06916,-34.895664,-51.6,-71.4666666666667,-62.1333333333333,-52.5666666666667,-64.2333333333333,-62.2333333333333
-8.06916,-34.889584,-69.2,-76.2666666666667,-75.7666666666667,-61.2666666666667,-47.8,-75.7666666666667
-8.069155,-34.888191,-65.1,-74.7,-66.6,-69.05,-49.3,-71.15
-8.069154,-34.88821,-65.1333333333333,-74.7666666666667,-74.4,-63.4666666666667,-53.0666666666667,-76.9333333333333
-8.069149,-34.900532,-67.2,-67.6,-61.2333333333333,-69.3333333333333,-74.2666666666667,-59.9
-8.069143,-34.895725,-51.7,-63.3,-65,-47.4333333333333,-57.3,-56.9333333333333
-8.069142,-34.900517,-71.1666666666667,-62.9333333333333,-65.8,-69.2666666666667,-73.8666666666666,-56.2
-8.069142,-34.895718,-49.95,-71.1,-59.65,-52.7,-53.8,-62
-8.069141,-34.891319,-63.0666666666667,-76.2333333333333,-74.6333333333334,-62.2333333333333,-31.4333333333333,-81.1666666666667
-8.069141,-34.890709,-59.8333333333333,-66.0333333333333,-70.8,-52.1,-31.4333333333333,-71.8666666666667
-8.069139,-34.897388,-48.6666666666667,-50.4666666666667,-56.9666666666667,-43.4333333333333,-71.8,-45.2333333333333
-8.069139,-34.895782,-48.9,-65.4,-59.9333333333333,-48.1,-62.2333333333333,-62.9
-8.069139,-34.889568,-71.475,-76.975,-78.8,-58.9,-44.725,-76.8
-8.069138,-34.899532,-49,-64,-64.3,-61.95,-65.65,-52.2
-8.069138,-34.888237,-62.075,-75.65,-73.975,-70.45,-50.85,-64.9
-8.069136,-34.888248,-72.1,-80.9666666666667,-77.8,-68.4666666666667,-52.8333333333333,-74.6
-8.069133,-34.899548,-57.2,-62.7,-64.1666666666667,-61.8333333333333,-65.2,-50.5666666666667
-8.069124,-34.891346,-65.2,-79.2,-74.1,-63.4333333333333,-37.7333333333333,-71.6666666666667
-8.069118,-34.895737,-50.1333333333333,-60.3666666666667,-61.4666666666667,-49.6666666666667,-64.3,-60.8
-8.069116,-34.88829,-66.4,-72.6,-79.4666666666667,-72.2666666666667,-54.5,-75.7333333333333
-8.069114,-34.888294,-64.7,-74.6,-78.2666666666667,-70.4666666666667,-56.6333333333333,-72.6666666666667
-8.069102,-34.89579,-52.425,-68.5,-65.6,-53.675,-54.375,-61.7
-8.069096,-34.89579,-51.2,-61.55,-63.55,-43.75,-60.5,-65.55
-8.069095,-34.899643,-52.5,-63.3333333333333,-61.6,-58.8,-62.2,-46.9
-8.069091,-34.896526,-54.1,-51.8666666666667,-49.6333333333333,-44.9666666666667,-53.4333333333333,-44.4333333333333
-8.06909,-34.891289,-65.6,-77.4666666666667,-81.5333333333333,-62.9666666666667,-29.2333333333333,-79.5333333333333
-8.069088,-34.899662,-50.8666666666667,-58.8,-61.5333333333333,-61.8666666666667,-64.2333333333333,-50.6333333333333
-8.069087,-34.889595,-68.4,-75.4333333333333,-76.2,-54.7,-48.8666666666667,-76.4666666666667
-8.069087,-34.888348,-69.8,-73.7333333333333,-81.7333333333333,-69.5666666666667,-52.3333333333333,-70.2
-8.069086,-34.888351,-62.3333333333333,-76.0333333333333,-74.4,-72.8666666666667,-51.3666666666667,-62.3333333333333
-8.069081,-34.89584,-44.6,-64,-57.3,-41.4,-57.5,-56
-8.069077,-34.900505,-67.7,-58.75,-66.2,-70.5,-74.5,-53.45
-8.06907,-34.895805,-52.55,-59.35,-65.35,-46.45,-66.2,-55.25
-8.069067,-34.891319,-64.5666666666667,-78.6666666666667,-73.8333333333333,-65.6666666666667,-28.6666666666667,-84.8
-8.069065,-34.889584,-71.25,-74.75,-77.9,-58.5,-43.1,-77.65
-8.069062,-34.895859,-53.9,-66.85,-65.05,-49.4,-59.5,-56.2
-8.069058,-34.900486,-69.2333333333333,-60.9666666666667,-69.0333333333333,-67.3666666666667,-74.2,-53.3333333333333
-8.069057,-34.888409,-59.575,-77.075,-77.825,-69.2,-55.45,-68.4
-8.069054,-34.897392,-54.9666666666667,-49.5,-57.0333333333333,-40.1333333333333,-65.2333333333333,-45.0333333333333
-8.069053,-34.899754,-44.9333333333333,-57.9666666666667,-61.0333333333333,-54.7,-64,-46.0333333333333
-8.069052,-34.888424,-58.7,-71.675,-75.3,-73.7,-51.6,-69.6
-8.069046,-34.899773,-48.45,-59.5,-59.4,-56.7,-66.35,-41.2
-8.069043,-34.895863,-50,-65.5,-65.1,-49.7,-61.3333333333333,-61.2666666666667
-8.068977,-34.897396,-53.65,-45.9,-61.35,-36.55,-65.8,-50
-8.068976,-34.891209,-67.25,-75.7,-77.95,-66.525,-25.25,-69.525
-8.068973,-34.899952,-43.15,-59.05,-61.8,-60.45,-62.25,-49.85
-8.068971,-34.895992,-47.85,-66.25,-64.65,-47.9,-52.8,-66.75
-8.06897,-34.888584,-54.4,-77.4333333333333,-77.8333333333333,-72.1333333333333,-52.4,-70.8333333333333
-8.068967,-34.899975,-43.8666666666667,-60.4,-64,-57.9666666666667,-62.1,-53.9666666666667
-8.068961,-34.895958,-52.85,-65.7,-61.65,-53.3,-59.45,-53.6
-8.068961,-34.888599,-60.475,-75.95,-73.5,-69.675,-49.925,-77.525
-8.068959,-34.895988,-46.3666666666667,-64.3,-55.7666666666667,-48.2333333333333,-62.6666666666667,-56.7333333333333
-8.068959,-34.889622,-71.825,-72.35,-81.45,-54.125,-48,-79.825
-8.068954,-34.896545,-52.5,-54.75,-46.5,-35.5,-57.2,-40.25
-8.068944,-34.891232,-68,-78.4333333333333,-81.7,-62.2666666666667,-24.5666666666667,-74.1666666666667
-8.068935,-34.88961,-68.025,-78.1,-79.35,-57.525,-48.075,-79.9
-8.068933,-34.888653,-61.4666666666667,-77.5,-74.1666666666667,-68.3666666666667,-47.7,-77.8666666666666
-8.068932,-34.900063,-45.65,-58.6,-63.35,-62.55,-67.85,-51.6
-8.06893,-34.900448,-59.6666666666667,-62.5666666666667,-69.0333333333333,-63.4666666666667,-72.9333333333333,-51.5
-8.068926,-34.888664,-61.9666666666667,-72.8,-72.8,-73.0666666666667,-48.9333333333333,-69.8333333333333
-8.068915,-34.896034,-56.0666666666667,-59.7333333333333,-56.4333333333333,-50.5666666666667,-70.0333333333333,-53.7
-8.068915,-34.891163,-67.9666666666667,-76.8,-75.3666666666666,-64.7,-25.2,-75.1666666666667
-8.068912,-34.888699,-60.6666666666667,-76.4333333333333,-74.7,-70.9,-52.9,-74.9666666666667
-8.068909,-34.900429,-60.2333333333333,-62.3333333333333,-65.2666666666667,-65.6,-74.9666666666667,-50.8
-8.068908,-34.900112,-44.6,-58.4,-66.9666666666667,-59.0666666666667,-62.5,-49.6666666666667
-8.068907,-34.8974,-52.6333333333333,-49.3,-56.4333333333333,-41.1,-69.0666666666667,-46.3
-8.068901,-34.900143,-50.6333333333333,-53.5333333333333,-63.3,-62.9,-65.2,-44.8666666666667
-8.0689,-34.896038,-53.3333333333333,-62.1333333333333,-58.0666666666667,-45.9333333333333,-62.3333333333333,-55.0333333333333
-8.068893,-34.888741,-58.8,-79.875,-73.25,-69.6,-50.025,-73.75
-8.068892,-34.896561,-46.15,-49.2,-49.3,-35.15,-59.3,-44.95
-8.068886,-34.896069,-47.5,-61.0666666666667,-56.6,-45.4666666666667,-66.8666666666667,-65
-8.068885,-34.888741,-61.475,-75.8,-72.325,-70.425,-48.475,-64.75
-8.06888,-34.900177,-43.9666666666667,-60.1666666666667,-67.8666666666667,-65.0666666666667,-65.3,-47.5333333333333
-8.068878,-34.889618,-69.1,-76.8333333333333,-77.6,-54.6666666666667,-50.6333333333333,-79.6666666666667
-8.068877,-34.888775,-58.0666666666667,-78,-70.3333333333333,-71.6666666666667,-47.9,-70
-8.068873,-34.900208,-44.4666666666667,-52.4666666666667,-59.8333333333333,-65,-68.7,-51.3
-8.068872,-34.900417,-50.8666666666667,-59.3333333333333,-67.3666666666667,-63.2666666666667,-70.9333333333333,-56.5
-8.068869,-34.890717,-70.5333333333333,-72.7,-73.4,-55.7333333333333,-34.5333333333333,-71.0666666666667
-8.068867,-34.900402,-51.25,-57.45,-68.7,-64.1,-69.3,-54.2
-8.068864,-34.896126,-48.4,-63.6333333333333,-69.2666666666667,-50.1333333333333,-59.3,-64.1666666666667
-8.068862,-34.888805,-62.9333333333333,-77.4,-72.9666666666667,-66.8666666666667,-52.9333333333333,-73.0333333333333
-8.068857,-34.891121,-72.1333333333333,-78.7666666666667,-75.8,-60,-28.4333333333333,-67.3333333333333
-8.068844,-34.900398,-52.5,-62.8333333333333,-66.5,-66.9333333333333,-68.0333333333333,-56.5
